title,region,region_name,region_parent_name,price,is_boost,property_size,bedrooms,bathrooms,furnishing
Furnished 5bdrm Duplex in Ikate Lekki Lagos for sale,"Lekki, Ikate",Ikate,Lekki,1700000000.0,diamond,600.0,5.0,5.0,Furnished
Furnished 5bdrm Duplex in Osapa London Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,450000000.0,diamond,600.0,5.0,5.0,Furnished
3bdrm Bungalow in Basorun Housing for sale,"Ibadan, Basorun",Basorun,Ibadan,110000000.0,enterprise,450.0,3.0,3.0,Semi-Furnished
5bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,260000000.0,diamond,600.0,5.0,5.0,Semi-Furnished
2bdrm Duplex in Orchid Lekki Lagos for sale,"Lagos State, Lekki",Lekki,Lagos State,100000000.0,diamond,500.0,2.0,2.0,Semi-Furnished
"5bdrm Duplex in Royal Garden Estate, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,650000000.0,diamond,600.0,5.0,5.0,Semi-Furnished
6bdrm Mansion in Banana Island for sale,"Ikoyi, Banana Island",Banana Island,Ikoyi,9000000000.0,diamond,600.0,6.0,6.0,Semi-Furnished
2bdrm Apartment in Ikate Lekki Lagos for sale,"Lekki, Ikate",Ikate,Lekki,200000000.0,diamond,600.0,2.0,2.0,Semi-Furnished
Furnished 1bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,170000000.0,diamond,350.0,1.0,1.0,Furnished
"Furnished 2bdrm Apartment in Ologolo Lekki Lagos, Ikota for sale","Lekki, Ikota",Ikota,Lekki,95000000.0,diamond,600.0,2.0,2.0,Furnished
"Furnished 5bdrm Duplex in Vgc Lekki Lagos, Victoria Island for sale","Lagos State, Victoria Island",Victoria Island,Lagos State,420000000.0,diamond,600.0,5.0,5.0,Furnished
Furnished 5bdrm Duplex in Lekki Phase 1 Lagos for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,850000000.0,diamond,600.0,5.0,5.0,Furnished
4bdrm Duplex in Chevron  Lekki Lagos for sale,"Lekki, Chevron",Chevron,Lekki,230000000.0,diamond,1200.0,4.0,4.0,Semi-Furnished
"12bdrm Duplex in Doctor'S Street, Oshimili South for sale","Delta State, Oshimili South",Oshimili South,Delta State,200000000.0,False,700.0,12.0,15.0,Unfurnished
4bdrm Duplex in Lias Estate Lifecamp for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,280000000.0,diamond,700.0,4.0,4.0,Unfurnished
5bdrm House in Maitama Abuja for sale,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),2500000000.0,diamond,600.0,5.0,5.0,Semi-Furnished
5bdrm Duplex in Osapa London Lekki for sale,"Lekki, Osapa london",Osapa london,Lekki,1350000000.0,diamond,600.0,5.0,5.0,Semi-Furnished
5bdrm Duplex in Osapa London Lekki for sale,"Lekki, Osapa london",Osapa london,Lekki,900000000.0,diamond,600.0,5.0,5.0,Semi-Furnished
5bdrm Duplex in Katampe Extension for sale,"Abuja (FCT), Katampe",Katampe,Abuja (FCT),700000000.0,False,800.0,5.0,6.0,Semi-Furnished
5bdrm Duplex in Utako District for sale,"Abuja (FCT), Utako",Utako,Abuja (FCT),730000000.0,False,400.0,5.0,6.0,Unfurnished
"4bdrm Duplex in Federal Housing, Osogbo for sale","Osun State, Osogbo",Osogbo,Osun State,80000000.0,diamond,1000.0,4.0,5.0,Unfurnished
"4bdrm Duplex in Inside Estate, Maryland for sale","Lagos State, Maryland",Maryland,Lagos State,290000000.0,diamond,250.0,4.0,4.0,Unfurnished
"4bdrm Duplex in Inside An Estate, Gbagada for sale","Lagos State, Gbagada",Gbagada,Lagos State,310000000.0,diamond,280.0,4.0,4.0,Unfurnished
4bdrm Bungalow in Lasustech First Gate for sale,"Lagos State, Ikorodu",Ikorodu,Lagos State,35000000.0,diamond,649.0,4.0,4.0,Unfurnished
"2bdrm Bungalow in In A Good Location, Igando / Ikotun/Igando for sale","Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,Ikotun/Igando,45000000.0,diamond,649.0,2.0,2.0,Unfurnished
"5bdrm Mansion in Hosana Estate, Ago Palace for sale","Isolo, Ago Palace",Ago Palace,Isolo,360000000.0,diamond,650.0,5.0,5.0,Unfurnished
"4bdrm Duplex in In A Secure Location, Anthony Village for sale","Maryland, Anthony Village",Anthony Village,Maryland,210000000.0,diamond,350.0,4.0,4.0,Unfurnished
"2bdrm Apartment in Inside An Estate, Ipaja for sale","Lagos State, Ipaja",Ipaja,Lagos State,50000000.0,diamond,150.0,2.0,2.0,Unfurnished
"5bdrm Duplex in Inside An Estate In, Ikota for sale","Lekki, Ikota",Ikota,Lekki,680000000.0,diamond,380.0,5.0,5.0,Unfurnished
"3bdrm Block of Flats in Greenland Estate, Iseri Olofin for sale","Alimosho, Iseri Olofin",Iseri Olofin,Alimosho,200000000.0,diamond,640.0,3.0,3.0,Unfurnished
"4bdrm Duplex in In An Estate, GRA Phase 1 for sale","Magodo, GRA Phase 1",GRA Phase 1,Magodo,400000000.0,diamond,300.0,4.0,4.0,Unfurnished
